run,id,drug_name,fact_type,extraction_method,extraction_confidence,governance_status,consensus_achieved,target_kb,condition_name,meddra_pt,meddra_name,meddra_soc_name,frequency,severity,interactant_name,clinical_effect,mechanism,fda_category,lab_name,ndc_code,strength,source_section_id,created_at
BASELINE,53384568-38af-48c7-aeba-696cb364dde0,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Hypotension,10021097,Hypotension,"","",MEDIUM,,,,,,,,f0665036-f033-4bb8-b96b-9e603a6c59eb,2026-02-12 15:06:45.771292+00
BASELINE,969c215c-8bb0-47bb-abf3-a4c37bd79662,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Dry mouth,10013781,Dry mouth,"",>0.1% to ≤1%,MEDIUM,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.145534+00
BASELINE,fd8acc32-6ca4-48ae-b997-e05a7d301ec0,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Sweating increased,10042458,Sweating increased,"",>0.1% to ≤1%,MEDIUM,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.14946+00
BASELINE,7ab0b478-54f9-4dde-9c3e-40bb9c2e6689,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Hypokalaemia,10021018,Hypokalaemia,"",>0.1% to ≤1%,MEDIUM,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.15165+00
BASELINE,daaa9471-3e96-41e1-a7cc-75035415c361,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Leukopenia,10024384,Leukopenia,"",>0.1% to ≤1%,MEDIUM,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.154954+00
BASELINE,75231123-ea74-4e32-8891-fdb03892321d,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Aplastic anaemia,10000496,Aplastic anaemia,"","",CRITICAL,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.157716+00
BASELINE,3e1f2b4e-c463-45eb-90bb-40d8c49d708f,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Anaphylactic reaction,10002218,Anaphylactic reaction,"","",CRITICAL,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.162474+00
BASELINE,daf0d009-374d-4bf6-80d3-1dfd84cc433a,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Angioedema,10002424,Angioedema,"","",HIGH,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.165038+00
BASELINE,70cc583a-4320-4b63-acc6-3da0148b6501,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Urticaria,10046735,Urticaria,"","",MEDIUM,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.168703+00
BASELINE,ac7403ef-d362-4696-a917-425e4cd0bed1,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Urinary incontinence,10046543,Urinary incontinence,"","",MEDIUM,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.171706+00
BASELINE,8f907a4d-0c4f-409c-8184-9826753cfed0,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Interstitial pneumonitis,10022611,Interstitial pneumonitis,"","",HIGH,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.176777+00
BASELINE,d3c4947f-d8f9-46fd-9f6b-8bfeaca6cdbe,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Stevens-Johnson syndrome,10042033,Stevens-Johnson syndrome,"","",CRITICAL,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.180231+00
BASELINE,e62e2f99-f840-48cb-852c-d6b2bf226a43,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Toxic epidermal necrolysis,10044223,Toxic epidermal necrolysis,"","",CRITICAL,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.182338+00
BASELINE,98950d1f-3d01-45ac-882b-8fbbc81c70d4,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Erythema multiforme,10015218,Erythema multiforme,"","",HIGH,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.185659+00
BASELINE,0e339fa7-4859-49e4-8b1a-cb7d9c30bb9a,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,2. paresthesias,,,,"",MEDIUM,,,,,,,,da30c03f-987d-4a08-b847-1063ac50c9dd,2026-02-12 15:06:54.158118+00
BASELINE,e8aa363d-dc10-4206-811f-1b5240434470,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Body as a Whole,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.560366+00
BASELINE,2521f63d-d59f-4564-8481-1242e65a388d,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Asthenia,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.563867+00
BASELINE,7b3ef4ac-9914-4781-849c-17b990a557c5,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Infection,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.565763+00
BASELINE,f88aeefb-c171-47ee-9a1b-5a4335cc9027,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Headache,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.567558+00
BASELINE,4372db5c-4ef4-48f1-8843-3d318761e655,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Accidental injury,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.571043+00
BASELINE,f7cf9a98-313b-4c8a-9d99-7b764a017f7d,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Increased Appetite,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.692741+00
BASELINE,e3dbab59-db70-43e2-a348-b69420446ec2,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Hematologic and Lymphatic Systems,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.695689+00
BASELINE,b55b4a4e-bd2b-43c8-ab62-6b3240e8516f,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Leukopenia,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.702175+00
BASELINE,0c6eb58b-dc03-417b-b68d-8f14329bde21,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Musculoskeletal System,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.707358+00
BASELINE,e381c6b6-75f0-43a9-bdaf-cc70ccd8feea,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Myalgia,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.710132+00
BASELINE,842f3a85-5740-47b4-9afb-bd5b6831be97,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,4. dizziness,,,,"",MEDIUM,,,,,,,,da30c03f-987d-4a08-b847-1063ac50c9dd,2026-02-12 15:06:54.160691+00
BASELINE,f214aafa-be6e-4611-b453-a5f38db745c8,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-1,1. aplastic anemia,,,,"",MEDIUM,,,,,,,,da30c03f-987d-4a08-b847-1063ac50c9dd,2026-02-12 15:06:54.164612+00
BASELINE,073f85f6-0c19-4903-b340-338fa74e78ac,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-1,2. thrombocytopenia,,,,"",MEDIUM,,,,,,,,da30c03f-987d-4a08-b847-1063ac50c9dd,2026-02-12 15:06:54.166643+00
BASELINE,9ffc495a-9d22-4019-ba85-1b63d65eb6ee,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Dysarthria,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.728236+00
BASELINE,e4fc6712-515e-4a99-9dd4-91c22ef6d378,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Depression,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.731631+00
BASELINE,918096d0-6056-43e6-abff-e78ddc397e14,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Twitching,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.7344+00
BASELINE,d32594e2-ce24-4b93-9abe-d792ad13dc31,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Coordination Abnormal,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.737684+00
BASELINE,8be19901-f53f-4ab2-aa07-5a9e4ff20e52,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Rhinitis,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.740483+00
BASELINE,26dfa5d0-f186-4064-97ca-385d37c97892,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-1,3. agranulocytosis,,,,"",MEDIUM,,,,,,,,da30c03f-987d-4a08-b847-1063ac50c9dd,2026-02-12 15:06:54.170523+00
BASELINE,33ac2279-90b8-4c99-bf8c-dadf62382bf9,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Orthostatic Effects,,,,"",MEDIUM,,,,,,,,a0c1fea6-21a5-4155-bc78-692d5028b875,2026-02-12 15:02:26.925169+00
BASELINE,6963e726-e2ed-4412-afeb-2e91c0881050,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Coughing,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.743172+00
BASELINE,9f171607-ad9f-412d-8821-917c54513665,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Abrasion,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.746616+00
BASELINE,5e1e7314-a2ec-4aa1-b6f5-2309e86248f5,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Pruritus,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.749125+00
BASELINE,c62204c7-ceae-449b-adfc-2896139bd1f9,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Urogenital System,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.752594+00
BASELINE,ac41c2a6-ed88-4db0-b098-6b883e2cbb05,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Impotence,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.754821+00
BASELINE,fc809849-b3b7-4410-89d5-ecb757969bd4,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Fatigue,,,,"",MEDIUM,,,,,,,,a0c1fea6-21a5-4155-bc78-692d5028b875,2026-02-12 15:02:26.922898+00
BASELINE,ed9a7b67-b318-47d2-9f38-732e712f6938,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Arthralgia,,,,"",MEDIUM,,,,,,,,98304aa9-a4ab-4613-b213-ef4bed1d0e52,2026-02-12 15:02:54.657686+00
BASELINE,9631d9c0-407b-4c1b-8aeb-bdcba234a9ad,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,AmblyopiaAmblyopia was often described as blurred vision,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.756807+00
BASELINE,59ff2932-ce91-425b-b8d7-e98a835b65ee,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Laboratory Deviations,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.759795+00
BASELINE,8929797c-ce51-475e-a200-733b02e7969d,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,WBC Decreased,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.76213+00
BASELINE,16204fa2-2e7c-4e92-b290-7db15057fa33,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Viral Infection,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.76479+00
BASELINE,d5fbfbab-6d36-420d-88e7-b87c4178729a,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Fever,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.767339+00
BASELINE,bf9d0288-c144-4b29-bfd4-c7577b43a3f6,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Cough,,,,"",MEDIUM,,,,,,,,a0c1fea6-21a5-4155-bc78-692d5028b875,2026-02-12 15:02:26.920506+00
BASELINE,cd2d8200-b2bb-4b56-8ede-5d9a6121a9fd,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-1,4. hemolytic anemia,,,,"",MEDIUM,,,,,,,,da30c03f-987d-4a08-b847-1063ac50c9dd,2026-02-12 15:06:54.173356+00
BASELINE,b0812e69-ed60-44cc-87c5-eed973adc8be,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Nausea and/or Vomiting,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.769773+00
BASELINE,8cd257c1-e125-4aa1-a67f-e13c48a6bb82,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Hostility,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.772997+00
BASELINE,84fb0610-4888-43e7-9f22-aa9507fb27ba,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Emotional Lability,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.775194+00
BASELINE,9ed4c2c3-578e-47e8-adc0-aa9465034263,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Hyperkinesia,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.778171+00
BASELINE,e95c82c7-7644-499d-8d78-4930933b2c9f,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Bronchitis,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.783409+00
BASELINE,11846356-17f4-436a-8f19-9da6a2725408,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Headache,,,,"",MEDIUM,,,,,,,,a0c1fea6-21a5-4155-bc78-692d5028b875,2026-02-12 15:02:26.917832+00
BASELINE,8e277d6b-9ca4-4569-bd5e-50f788d99e57,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Diarrhea,,,,"",MEDIUM,,,,,,,,73af16bc-42dd-4c66-aba0-881eac77d1fa,2026-02-12 15:08:28.235825+00
BASELINE,4c65c2a5-959d-4805-be88-79b538ecdea2,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Respiratory Infection,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.787408+00
BASELINE,8bc268b0-276b-471d-a213-4cc62aa5a6ef,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Dizziness,,,,"",MEDIUM,,,,,,,,a0c1fea6-21a5-4155-bc78-692d5028b875,2026-02-12 15:02:26.9154+00
BASELINE,5e42bc18-6b6d-4f2c-9c94-6d573ee8ffb6,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Asthenia,,,,"",MEDIUM,,,,,,,,a0c1fea6-21a5-4155-bc78-692d5028b875,2026-02-12 15:02:26.945222+00
BASELINE,1a02976e-a042-4e19-861b-5c14b3839f2e,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Life-threatening bleeding,,,,"",CRITICAL,,,,,,,,425e7871-147a-4d56-89e9-621095f37e6d,2026-02-12 15:06:45.782911+00
BASELINE,a4fea635-1871-4982-9db3-7a0b85c3b3e1,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Requiring transfusion (≥4 units),,,,"",MEDIUM,,,,,,,,425e7871-147a-4d56-89e9-621095f37e6d,2026-02-12 15:06:45.796378+00
BASELINE,67f74043-82f3-4620-9c10-be1c2bec912c,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Other major bleeding,,,,"",MEDIUM,,,,,,,,425e7871-147a-4d56-89e9-621095f37e6d,2026-02-12 15:06:45.802509+00
BASELINE,4d9fbdbd-2f77-4c5a-b104-62494319e974,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Significantly disabling,,,,"",MEDIUM,,,,,,,,425e7871-147a-4d56-89e9-621095f37e6d,2026-02-12 15:06:45.807135+00
BASELINE,62060e3c-2aa0-4b15-b245-10162dcf4bdc,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Fatal,,,,"",CRITICAL,,,,,,,,425e7871-147a-4d56-89e9-621095f37e6d,2026-02-12 15:06:45.786352+00
BASELINE,fea0aec9-5ec3-4243-ad8a-f800cc46f546,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Requiring surgical intervention,,,,"",MEDIUM,,,,,,,,425e7871-147a-4d56-89e9-621095f37e6d,2026-02-12 15:06:45.78857+00
BASELINE,0be8392b-175d-4227-934a-b7aa70353eff,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,End Point,,,,"",MEDIUM,,,,,,,,73af16bc-42dd-4c66-aba0-881eac77d1fa,2026-02-12 15:09:02.953119+00
BASELINE,ecb205e1-6898-4827-b77e-48fdddc47462,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Due to CHD,,,,"",MEDIUM,,,,,,,,976ebf7f-090d-43b5-a113-6d6c584ed874,2026-02-12 15:05:40.06381+00
BASELINE,d6771d0b-2a5f-4092-8727-5423400ea982,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Palpitations,,,,"",MEDIUM,,,,,,,,98f347d5-35ce-4373-8635-fccacc94c05c,2026-02-12 15:04:41.290949+00
BASELINE,e8e2c68e-5718-4ed8-a326-7216c68bab4e,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Somnolence,,,,"",MEDIUM,,,,,,,,98f347d5-35ce-4373-8635-fccacc94c05c,2026-02-12 15:04:41.286336+00
BASELINE,99647871-95e0-4b41-b696-750b884cfe72,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Abdominal Pain,,,,"",MEDIUM,,,,,,,,98f347d5-35ce-4373-8635-fccacc94c05c,2026-02-12 15:04:41.284097+00
BASELINE,e1440e8a-8cd1-44c3-8b36-7af858526386,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Nausea,,,,"",MEDIUM,,,,,,,,98f347d5-35ce-4373-8635-fccacc94c05c,2026-02-12 15:04:41.281928+00
BASELINE,949042d2-7f36-41e1-9b0d-3eb7c6dc195b,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,All-cause mortality,,,,"",MEDIUM,,,,,,,,73af16bc-42dd-4c66-aba0-881eac77d1fa,2026-02-12 15:09:02.956165+00
BASELINE,5cc2b81f-3240-4bd0-9516-a50b16cbf3ed,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Due to Stroke,,,,"",MEDIUM,,,,,,,,976ebf7f-090d-43b5-a113-6d6c584ed874,2026-02-12 15:05:40.066621+00
BASELINE,53c89c8a-0d09-44d4-9f72-4008c570bc0b,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Fatigue,,,,"",MEDIUM,,,,,,,,98f347d5-35ce-4373-8635-fccacc94c05c,2026-02-12 15:04:41.277824+00
BASELINE,3b9f4174-95d6-4196-b18e-cb1c89d1eb7b,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Coronary Revascularization,,,,"",MEDIUM,,,,,,,,a6c803e5-30af-4a38-bcda-a75db2568ca5,2026-02-12 15:04:50.289293+00
BASELINE,9ac4fdfb-1d0d-42e6-aabd-7d5010413d10,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Palpitation,,,,"",MEDIUM,,,,,,,,a6c803e5-30af-4a38-bcda-a75db2568ca5,2026-02-12 15:04:41.272432+00
BASELINE,55304a95-ab9b-45f3-9d68-4d7f60b82156,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Flushing,,,,"",MEDIUM,,,,,,,,a6c803e5-30af-4a38-bcda-a75db2568ca5,2026-02-12 15:04:41.269762+00
BASELINE,f8a9e3b6-392c-4f97-a9da-354d1067f73a,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Muscle Cramps,,,,"",MEDIUM,,,,,,,,a0c1fea6-21a5-4155-bc78-692d5028b875,2026-02-12 15:02:26.943462+00
BASELINE,b0f11c0c-731c-47a7-a744-f8fd134d16c8,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Nasopharyngitis,,,,"",MEDIUM,,,,,,,,98304aa9-a4ab-4613-b213-ef4bed1d0e52,2026-02-12 15:02:54.654769+00
BASELINE,5478c01a-9aeb-4133-b80e-7ecbc37ff756,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Risk Reduction,,,,"",MEDIUM,,,,,,,,976ebf7f-090d-43b5-a113-6d6c584ed874,2026-02-12 15:05:40.072723+00
BASELINE,aa843286-e455-4617-b831-37a517f2cec2,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Dizziness,,,,"",MEDIUM,,,,,,,,a6c803e5-30af-4a38-bcda-a75db2568ca5,2026-02-12 15:04:41.267439+00
BASELINE,395fb055-c38a-48eb-87cd-3e57e3fea943,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Edema,,,,"",MEDIUM,,,,,,,,a6c803e5-30af-4a38-bcda-a75db2568ca5,2026-02-12 15:04:41.264674+00
BASELINE,118a32b9-1e38-481b-9e15-3ba8a1d6e4fb,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Myocardial infarction (fatal/nonfatal),,,,"",CRITICAL,,,,,,,,976ebf7f-090d-43b5-a113-6d6c584ed874,2026-02-12 15:05:40.061017+00
BASELINE,7e09f41f-e08d-4dde-a5d5-515fccfe625a,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Adverse Reaction,,,,"",MEDIUM,,,,,,,,98304aa9-a4ab-4613-b213-ef4bed1d0e52,2026-02-12 15:02:54.651979+00
BASELINE,2b20f07b-ade2-445a-85e3-023e1dbbb861,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,HCTZ,,,,"",MEDIUM,,,,,,,,976ebf7f-090d-43b5-a113-6d6c584ed874,2026-02-12 15:05:30.607258+00
BASELINE,96cdb148-7230-44da-90c2-c03d7667867e,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Cough,,,,"",MEDIUM,,,,,,,,976ebf7f-090d-43b5-a113-6d6c584ed874,2026-02-12 15:05:30.609593+00
